EntrezID	Symbol	GeneLength
2956	MSH6	10628
4440	MSI1	3107
124540	MSI2	30118
339287	MSL1	9337
55167	MSL2	5501
10943	MSL3	6829
10232	MSLN	2804
401827	MSLNL	3615
692094	MSMP	2559
4478	MSN	5299
4481	MSR1	6203
4482	MSRA	5833
22921	MSRB2	3041
253827	MSRB3	9476
4485	MST1	4397
11209	MST1P2	5235
4486	MST1R	5497
51765	MST4	3778
2660	MSTN	2828
100129405	MSTO2P	5773
4487	MSX1	2120
4488	MSX2	2402
55545	MSX2P1	2162
326343	MT1DP	572
4493	MT1E	1644
4494	MT1F	2085
4495	MT1G	1343
4496	MT1H	734
644314	MT1IP	2028
4498	MT1JP	1001
4500	MT1L	441
4499	MT1M	1765
645745	MT1P2	316
140851	MT1P3	283
4501	MT1X	2411
4503	MT2P1	423
4504	MT3	1961
84560	MT4	294
9112	MTA1	13668
9219	MTA2	4470
57504	MTA3	17303
27085	MTBP	8727
23787	MTCH1	6968
23788	MTCH2	5147
326603	MTCO1P2	623
92140	MTDH	9234
7978	MTERF	6770
51001	MTERFD1	1801
130916	MTERFD2	10951
80298	MTERFD3	4304
4520	MTF1	8189
22823	MTF2	7683
123263	MTFMT	6506
9650	MTFR1	10236
4522	MTHFD1	5833
25902	MTHFD1L	13014
10797	MTHFD2	5681
441024	MTHFD2L	12181
4524	MTHFR	10833
64779	MTHFSD	9222
4528	MTIF2	4664
219402	MTIF3	7539
9633	MTL5	8543
4534	MTM1	5131
8776	MTMR1	7879
54893	MTMR10	13933
54545	MTMR12	5820
64419	MTMR14	8394
8898	MTMR2	7680
8897	MTMR3	12416
9110	MTMR4	7712
9107	MTMR6	7653
9108	MTMR7	6949
66036	MTMR9	11379
4543	MTNR1A	4799
4544	MTNR1B	2392
25821	MTO1	5212
2475	MTOR	13930
55149	MTPAP	11188
4548	MTR	12759
9617	MTRF1	5199
54516	MTRF1L	6200
100463488	MTRNR2L10	1121
100462981	MTRNR2L2	2053
100462983	MTRNR2L3	1383
100463285	MTRNR2L4	1231
100463289	MTRNR2L5	1739
100463482	MTRNR2L6	1395
100288485	MTRNR2L7	1494
100463486	MTRNR2L8	1306
100463487	MTRNR2L9	527
4552	MTRR	10226
9788	MTSS1	10533
92154	MTSS1L	5042
4547	MTTP	5327
57509	MTUS1	16786
23281	MTUS2	9292
246754	MTVR2	812
4581	MTX1P1	5812
10651	MTX2	3421
345778	MTX3	8230
10071	MUC12	16701
56667	MUC13	3928
143662	MUC15	3387
94025	MUC16	44107
140453	MUC17	14710
283463	MUC19	3123
4583	MUC2	8571
394263	MUC21	3818
4584	MUC3A	4845
4585	MUC4	22051
4588	MUC6	8411
4589	MUC7	2903
118430	MUCL1	1768
79594	MUL1	3230
84939	MUM1	11366
139221	MUM1L1	4521
80198	MUS81	4932
4593	MUSK	3451
4594	MUT	10066
4595	MUTYH	3961
4597	MVD	6558
4598	MVK	7835
4599	MX1	12386
4600	MX2	14061
10608	MXD4	9051
4601	MXI1	5294
25878	MXRA5	10593
286544	MXRA5P1	970
439921	MXRA7	11346
54587	MXRA8	5234
91663	MYADM	4986
151325	MYADML	2537
4602	MYB	5747
10514	MYBBP1A	7224
4603	MYBL1	7858
4605	MYBL2	6222
4604	MYBPC1	9761
4606	MYBPC2	4207
4607	MYBPC3	5210
4608	MYBPH	1806
343263	MYBPHL	2116
4609	MYC	4607
23077	MYCBP2	21791
84073	MYCBPAP	6877
4610	MYCL1	5539
4611	MYCL2	475
4613	MYCN	4182
10408	MYCNOS	2946
80177	MYCT1	3524
4615	MYD88	5589
50804	MYEF2	13532
26579	MYEOV	4563
150678	MYEOV2	3731
4617	MYF5	1609
4618	MYF6	1486
4619	MYH1	6022
4628	MYH10	11639
4629	MYH11	18664
8735	MYH13	6387
79784	MYH14	9889
22989	MYH15	7903
84176	MYH16	3249
4620	MYH2	6667
4621	MYH3	6697
4624	MYH6	6572
4625	MYH7	6410
57644	MYH7B	9325
4627	MYH9	11983
4632	MYL1	2203
93408	MYL10	1009
10627	MYL12A	3734
103910	MYL12B	1474
4633	MYL2	2605
4634	MYL3	1260
4635	MYL4	1770
4636	MYL5	5762
140465	MYL6B	10575
54043	MYL6P1	697
100129561	MYL6P3	443
58498	MYL7	1535
10398	MYL9	8799
29116	MYLIP	5879
4638	MYLK	21124
85366	MYLK2	5310
91807	MYLK3	10825
340156	MYLK4	7426
29895	MYLPF	1120
55892	MYNN	9423
4651	MYO10	16461
51168	MYO15A	14307
80022	MYO15B	20190
23026	MYO16	12907
84700	MYO18B	10768
80179	MYO19	17558
4640	MYO1A	4887
4430	MYO1B	10925
4641	MYO1C	7777
4642	MYO1D	9019
4643	MYO1E	8110
4542	MYO1F	9767
64005	MYO1G	8768
283446	MYO1H	4906
53904	MYO3A	8589
140469	MYO3B	9291
4644	MYO5A	13566
441420	MYO5BP1	723
55930	MYO5C	13297
4646	MYO6	14898
4647	MYO7A	10130
4648	MYO7B	10968
4649	MYO9A	17011
4650	MYO9B	13153
4653	MYOC	2243
93649	MYOCD	7592
4654	MYOD1	1959
26509	MYOF	12776
4656	MYOG	1744
8736	MYOM1	6889
9172	MYOM2	7256
127294	MYOM3	10594
9499	MYOT	4346
58529	MYOZ1	1599
51778	MYOZ2	3758
91977	MYOZ3	5450
84665	MYPN	7507
339344	MYPOP	1890
25924	MYRIP	5984
114803	MYSM1	15108
4661	MYT1	6616
23040	MYT1L	13954
7593	MZF1	8776
440145	MZT1	2699
653784	MZT2A	4863
80097	MZT2B	8403
9683	N4BP1	9589
55728	N4BP2	10089
23138	N4BP3	7146
29104	N6AMT1	5815
221143	N6AMT2	3366
84779	NAA11	3285
80155	NAA15	9845
79612	NAA16	10703
51126	NAA20	5499
80018	NAA25	10236
122830	NAA30	4987
60560	NAA35	12270
79829	NAA40	5247
80218	NAA50	6576
10003	NAALAD2	7456
10004	NAALADL1	4502
254827	NAALADL2	6644
4664	NAB1	5524
4665	NAB2	4622
4666	NACA	11768
342538	NACA2	852
389240	NACA3P	788
23148	NACAD	4903
83955	NACAP1	2031
112939	NACC1	5099
138151	NACC2	3235
65220	NADK	7360
8883	NAE1	8992
92345	NAF1	8945
4668	NAGA	4705
55577	NAGK	8983
51172	NAGPA	5549
162417	NAGS	3572
203245	NAIF1	4393
4671	NAIP	13043
259232	NALCN	10823
100653397	NAMA	2410
10135	NAMPT	22155
646309	NAMPTL	2586
79923	NANOG	2384
360030	NANOGNB	911
404635	NANOGP1	1629
414132	NANOGP4	249
414133	NANOGP5	918
388112	NANOGP8	2080
340719	NANOS1	4627
339345	NANOS2	1654
342977	NANOS3	1107
140838	NANP	6556
54187	NANS	6287
4673	NAP1L1	12905
729561	NAP1L1P1	784
4674	NAP1L2	3574
4675	NAP1L3	2758
4676	NAP1L4	9557
266812	NAP1L5	2331
645996	NAP1L6	2043
8775	NAPA	8338
63908	NAPB	9381
222236	NAPEPLD	8559
8774	NAPG	6303
9476	NAPSA	3881
256236	NAPSB	3998
26502	NARF	8321
64428	NARFL	8119
79664	NARG2	22383
4677	NARS	4371
79731	NARS2	1480
4678	NASP	12290
282694	NASPP1	690
9	NAT1	3290
57106	NAT14	2357
10	NAT2	1580
9027	NAT8	1849
51471	NAT8B	945
339983	NAT8L	5871
26151	NAT9	4440
89796	NAV1	22219
89797	NAV2	17226
89795	NAV3	7357
51594	NBAS	13431
26960	NBEA	17201
23218	NBEAL2	12004
79804	NBLA00301	15066
4683	NBN	7691
55672	NBPF1	18718
200030	NBPF11	16911
644861	NBPF13P	2176
284565	NBPF15	15545
728936	NBPF16	6389
441908	NBPF18P	4874
285622	NBPF22P	2880
343381	NBPF2P	2170
84224	NBPF3	5726
148545	NBPF4	2586
653149	NBPF6	2222
343505	NBPF7	1887
728841	NBPF8	12655
83988	NCALD	11335
4684	NCAM1	15378
4685	NCAM2	7233
1463	NCAN	9151
23310	NCAPD3	8532
64151	NCAPG	5325
54892	NCAPG2	7986
23397	NCAPH	6587
29781	NCAPH2	5040
4686	NCBP1	9083
22916	NCBP2	4984
392517	NCBP2L	437
342897	NCCRP1	2213
23154	NCDN	6505
57552	NCEH1	4759
653361	NCF1	5069
654816	NCF1B	4134
654817	NCF1C	4061
4688	NCF2	6536
4689	NCF4	1966
8440	NCK2	4260
10787	NCKAP1	7694
3071	NCKAP1L	8307
344148	NCKAP5	13454
57701	NCKAP5L	8224
56926	NCLN	5148
8648	NCOA1	11690
10499	NCOA2	11820
8202	NCOA3	11670
326605	NCOA4P1	342
57727	NCOA5	4425
23054	NCOA6	13148
135112	NCOA7	13565
9611	NCOR1	17061
9612	NCOR2	21111
9437	NCR1	2062
9436	NCR2	1219
259197	NCR3	1558
100302746	NCRUPAR	924
23413	NCS1	6316
23385	NCSTN	5041
10403	NDC80	3556
54820	NDE1	10936
81565	NDEL1	14030
80762	NDFIP1	4192
54602	NDFIP2	5396
4692	NDN	1902
56160	NDNL2	5235
27158	NDOR1	6660
4693	NDP	2554
10397	NDRG1	19221
57447	NDRG2	9353
57446	NDRG3	6626
65009	NDRG4	11246
3340	NDST1	10047
8509	NDST2	7705
9348	NDST3	7122
64579	NDST4	4151
4705	NDUFA10	93257
55967	NDUFA12	1917
4695	NDUFA2	1582
4696	NDUFA3	3890
4697	NDUFA4	4200
56901	NDUFA4L2	5317
360165	NDUFA4P1	498
4698	NDUFA5	11856
4700	NDUFA6	2151
4702	NDUFA8	2019
266625	NDUFA9P1	1065
4706	NDUFAB1	3856
51103	NDUFAF1	1962
91942	NDUFAF2	1992
25915	NDUFAF3	2874
29078	NDUFAF4	3074
4707	NDUFB1	4231
4716	NDUFB10	1800
54539	NDUFB11	1468
100190952	NDUFB1P1	96
4709	NDUFB3	1631
4710	NDUFB4	4589
4711	NDUFB5	6111
4712	NDUFB6	5034
4713	NDUFB7	1219
326606	NDUFB8P1	75
729565	NDUFB8P2	659
100132286	NDUFB8P3	1227
4715	NDUFB9	3245
4719	NDUFS1	5280
4720	NDUFS2	6122
4724	NDUFS4	2644
4725	NDUFS5	1470
4726	NDUFS6	4221
374291	NDUFS7	7294
4728	NDUFS8	5780
4723	NDUFV1	5192
4729	NDUFV2	4936
4730	NDUFV2P1	800
4731	NDUFV3	4932
283131	NEAT1	22767
4703	NEB	37824
10529	NEBL	16077
64168	NECAB1	6760
54550	NECAB2	2632
25977	NECAP1	4905
55707	NECAP2	6926
121441	NEDD1	4411
4734	NEDD4	10301
23327	NEDD4L	16918
4739	NEDD9	9955
4744	NEFH	3820
4747	NEFL	3863
4741	NEFM	4238
257194	NEGR1	7041
79661	NEIL1	5482
252969	NEIL2	3042
55247	NEIL3	3027
4750	NEK1	9970
152110	NEK10	9140
79858	NEK11	5747
4751	NEK2	4123
326302	NEK2P1	445
4752	NEK3	7521
6787	NEK4	6189
341676	NEK5	7570
10783	NEK6	5749
140609	NEK7	6076
284086	NEK8	4044
91754	NEK9	9158
4745	NELL1	5288
4753	NELL2	7409
29937	NENF	1821
4756	NEO1	8158
442253	NEPNP	189
10763	NES	5664
10276	NET1	10165
81832	NETO1	9151
4758	NEU1	4883
4759	NEU2	1143
10825	NEU3	6127
129807	NEU4	5528
9148	NEURL	11124
54492	NEURL1B	6424
140825	NEURL2	1806
93082	NEURL3	4110
4761	NEUROD2	6238
58158	NEUROD4	3955
63974	NEUROD6	3464
4762	NEUROG1	1682
63973	NEUROG2	2285
50674	NEUROG3	1254
91624	NEXN	6171
4763	NF1	33304
100419006	NF1P1	1590
440225	NF1P2	1916
4771	NF2	7368
150372	NFAM1	5824
23114	NFASC	22277
10725	NFAT5	18705
4772	NFATC1	7864
4773	NFATC2	8438
84901	NFATC2IP	9487
4776	NFATC4	8471
4778	NFE2	2418
4779	NFE2L1	6882
4780	NFE2L2	19790
9603	NFE2L3	4286
58160	NFE4	1867
4774	NFIA	14872
4781	NFIB	12464
4782	NFIC	10158
4783	NFIL3	2959
4784	NFIX	8500
4790	NFKB1	7797
4791	NFKB2	5441
4792	NFKBIA	3884
4793	NFKBIB	2403
84807	NFKBID	4511
4794	NFKBIE	3792
4795	NFKBIL1	4338
64332	NFKBIZ	9343
4798	NFRKB	12441
27247	NFU1	3869
4799	NFX1	12083
4800	NFYA	19551
4801	NFYB	5582
4802	NFYC	9680
58157	NGB	1883
25983	NGDN	5008
25791	NGEF	7732
4803	NGF	1055
4804	NGFR	4580
27018	NGFRAP1	2917
55768	NGLY1	9878
100294720	NHEG1	3011
4807	NHLH1	2558
4808	NHLH2	3677
378884	NHLRC1	2177
374354	NHLRC2	12347
387921	NHLRC3	8096
55651	NHP2	2204
4809	NHP2L1	6078
414200	NHP2P1	766
442290	NHP2P2	624
4810	NHS	11227
57224	NHSL1	8828
340527	NHSL2	5002
171176	NICN2P	505
4811	NID1	8872
22795	NID2	8159
60491	NIF3L1	9350
51199	NIN	15161
4814	NINJ1	2978
4815	NINJ2	2049
22981	NINL	10377
51388	NIP7	3840
123606	NIPA1	10778
81614	NIPA2	5344
152519	NIPAL1	5304
79815	NIPAL2	7165
57185	NIPAL3	12717
348938	NIPAL4	4213
25836	NIPBL	17396
8508	NIPSNAP1	3452
11188	NISCH	13232
4817	NIT1	5933
56954	NIT2	4489
79570	NKAIN1	3962
154215	NKAIN2	5270
286183	NKAIN3	2637
128414	NKAIN4	6349
79576	NKAP	3546
222698	NKAPL	1662
158801	NKAPP1	7993
85407	NKD1	9571
85409	NKD2	3617
4818	NKG7	1005
28512	NKIRAS1	8729
28511	NKIRAS2	7422
284353	NKPD1	4764
55922	NKRF	4075
4820	NKTR	19510
54729	NKX1-1	117
390010	NKX1-2	1252
4821	NKX2-2	2702
159296	NKX2-3	2089
644524	NKX2-4	1619
1482	NKX2-5	2099
137814	NKX2-6	717
26257	NKX2-8	1896
4824	NKX3-1	3281
579	NKX3-2	2801
4825	NKX6-1	2497
84504	NKX6-2	1047
157848	NKX6-3	551
54475	NLE1	5462
22871	NLGN1	7135
57555	NLGN2	5268
54413	NLGN3	4779
57502	NLGN4X	8107
22829	NLGN4Y	9299
51701	NLK	5675
57486	NLN	10934
197358	NLRC3	9132
58484	NLRC4	4002
84166	NLRC5	15338
338322	NLRP10	2531
204801	NLRP11	5692
91662	NLRP12	5090
126204	NLRP13	3157
338323	NLRP14	4740
114548	NLRP3	5088
147945	NLRP4	3925
126206	NLRP5	3888
171389	NLRP6	4124
199713	NLRP7	3914
126205	NLRP8	3934
338321	NLRP9	3599
347933	NLRP9P	467
79671	NLRX1	6229
4828	NMB	1067
4829	NMBR	1576
51068	NMD3	5529
654364	NME1-NME2	8343
283458	NME2P1	1024
4832	NME3	3036
8382	NME5	3502
10201	NME6	8007
29922	NME7	7251
9111	NMI	4165
64802	NMNAT1	6178
23057	NMNAT2	9329
349565	NMNAT3	6505
326607	NMNATP	516
57407	NMRAL1	6082
129521	NMS	485
4836	NMT1	7839
9397	NMT2	8765
10874	NMU	987
10316	NMUR1	3704
56923	NMUR2	2345
4826	NNAT	2442
4837	NNMT	11697
23530	NNT	10550
28987	NOB1	6003
135935	NOBOX	1725
26155	NOC2L	6794
64318	NOC3L	5876
79050	NOC4L	2090
10392	NOD1	10690
64127	NOD2	5710
4838	NODAL	2686
9241	NOG	1938
79954	NOL10	6738
25926	NOL11	5555
79159	NOL12	4373
8996	NOL3	6365
8715	NOL4	7635
51406	NOL7	4419
55035	NOL8	8264
79707	NOL9	7487
9221	NOLC1	4560
64434	NOM1	9943
23420	NOMO1	7777
283820	NOMO2	10087
408050	NOMO3	8893
4841	NONO	6979
55505	NOP10	753
8602	NOP14	5839
51491	NOP16	3420
4839	NOP2	4962
646192	NOP56P1	455
4842	NOS1	12597
645740	NOS2P1	2344
201288	NOS2P2	523
4846	NOS3	8359
51070	NOSIP	5743
115677	NOSTRIN	8984
4851	NOTCH1	10690
4853	NOTCH2	16259
4854	NOTCH3	9485
344022	NOTO	1612
147111	NOTUM	3613
4856	NOV	2780
4857	NOVA1	11009
4858	NOVA2	2849
27035	NOX1	2987
50508	NOX3	3112
50507	NOX4	6693
10811	NOXA1	6038
124056	NOXO1	2201
4861	NPAS1	2907
4862	NPAS2	15942
64067	NPAS3	9331
266743	NPAS4	3422
4863	NPAT	6755
2831	NPBWR1	994
2832	NPBWR2	1018
4864	NPC1	18184
29881	NPC1L1	5270
10577	NPC2	3186
9520	NPEPPS	12064
64106	NPFFR1	1538
10886	NPFFR2	2989
4867	NPHP1	12245
261734	NPHP4	13798
4868	NPHS1	7239
7827	NPHS2	1929
23117	NPIPL3	23759
55666	NPLOC4	13214
4869	NPM1	5035
10835	NPM1P12	622
10833	NPM1P14	582
326608	NPM1P20	307
100129237	NPM1P21	307
4872	NPM1P3	310
4874	NPM1P5	613
4875	NPM1P6	665
392428	NPM1P9	585
10361	NPM2	4996
10360	NPM3	936
255743	NPNT	6285
4878	NPPA	1649
4879	NPPB	1305
4880	NPPC	797
4881	NPR1	5169
4882	NPR2	4226
4883	NPR3	4791
10641	NPRL2	4005
8131	NPRL3	9010
594857	NPS	322
387129	NPSR1	2775
27020	NPTN	5011
4884	NPTX1	7882
4885	NPTX2	4336
23467	NPTXR	5896
64111	NPVF	1190
283869	NPW	1232
4852	NPY	1053
4886	NPY1R	5754
4887	NPY2R	3997
4889	NPY5R	3537
4888	NPY6R	4075
1728	NQO1	6061
190	NR0B1	3332
8431	NR0B2	1620
9572	NR1D1	3435
9975	NR1D2	8979
7376	NR1H2	4615
10062	NR1H3	5742
9971	NR1H4	3095
8856	NR1I2	5390
9970	NR1I3	3697
7181	NR2C1	7791
7182	NR2C2	13591
126382	NR2C2AP	2030
7101	NR2E1	3793
10002	NR2E3	3300
7025	NR2F1	9238
7026	NR2F2	10708
2908	NR3C1	13754
4306	NR3C2	6389
3164	NR4A1	10501
4929	NR4A2	6883
8013	NR4A3	9357
2516	NR5A1	5079
2494	NR5A2	9272
2649	NR6A1	7159
100129354	NRADDP	1112
4892	NRAP	5814
441478	NRARP	2641
29982	NRBF2	2391
29959	NRBP1	5487
340371	NRBP2	5569
4897	NRCAM	11978
4898	NRD1	17017
4899	NRF1	4455
3084	NRG1	12766
9542	NRG2	4650
10718	NRG3	6962
145957	NRG4	4918
4900	NRGN	2995
8204	NRIP1	8435
83714	NRIP2	3507
56675	NRIP3	4125
203447	NRK	10418
4901	NRL	3117
11270	NRM	2610
51299	NRN1	3914
8829	NRP1	16515
8828	NRP2	18887
140767	NRSN1	6111
80023	NRSN2	4477
4902	NRTN	1523
9378	NRXN1	10827
9379	NRXN2	9255
9369	NRXN3	11037
171391	NS3BP	6493
10412	NSA2	4431
100131275	NSAP11	2109
64324	NSD1	17961
50814	NSDHL	2987
4905	NSF	5253
25936	NSL1	15489
8439	NSMAF	7870
197370	NSMCE1	4005
286053	NSMCE2	3154
54780	NSMCE4A	6573
54888	NSUN2	8038
63899	NSUN3	6053
55695	NSUN5	3580
221078	NSUN6	7266
79730	NSUN7	5439
30833	NT5C	1710
84618	NT5C1A	1400
22978	NT5C2	21713
51251	NT5C3	6527
90859	NT5C3P1	1681
326609	NT5CP1	257
221294	NT5DC1	6699
64943	NT5DC2	5340
51559	NT5DC3	9151
284958	NT5DC4	4833
4907	NT5E	7545
56953	NT5M	2504
123803	NTAN1	6899
4908	NTF3	3460
4910	NTF6A	566
4911	NTF6B	314
4913	NTHL1	3099
50863	NTM	7574
9423	NTN1	6525
4917	NTN3	2025
59277	NTN4	5464
126147	NTN5	3103
22854	NTNG1	8519
84628	NTNG2	7127
4914	NTRK1	5289
4915	NTRK2	21916
4916	NTRK3	7410
4922	NTS	1266
4923	NTSR1	4251
23620	NTSR2	1707
9891	NUAK1	7005
81788	NUAK2	8926
51667	NUB1	6142
4682	NUBP1	2152
10101	NUBP2	5237
80224	NUBPL	8697
4924	NUCB1	4384
4925	NUCB2	8873
64710	NUCKS1	7320
10726	NUDC	4923
84955	NUDCD1	5017
134492	NUDCD2	10094
23386	NUDCD3	9038
10790	NUDCP1	245
10789	NUDCP2	548
4521	NUDT1	2196
170685	NUDT10	2390
55190	NUDT11	3343
83594	NUDT12	6408
25961	NUDT13	4121
55270	NUDT15	2741
131870	NUDT16	7141
84309	NUDT16L1	2218
152195	NUDT16P1	3349
200035	NUDT17	2931
79873	NUDT18	3229
390916	NUDT19	2970
318	NUDT2	1881
11051	NUDT21	5318
11163	NUDT4	5151
440672	NUDT4P1	3853
11164	NUDT5	7173
11162	NUDT6	6216
283927	NUDT7	3280
254552	NUDT8	1627
53343	NUDT9	4221
119369	NUDT9P1	1087
83540	NUF2	5701
26747	NUFIP1	4226
89761	NUFIP1P	1046
57532	NUFIP2	11461
4926	NUMA1	16920
8650	NUMB	16613
9253	NUMBL	6188
57122	NUP107	6282
55746	NUP133	7616
9972	NUP153	9511
9631	NUP155	6987
23279	NUP160	11602
23165	NUP205	9274
23225	NUP210	8555
91181	NUP210L	5940
8021	NUP214	17792
129401	NUP35	4263
79023	NUP37	3429
348995	NUP43	6429
10762	NUP50	9884
145375	NUP50P1	738
266785	NUP50P2	1290
266786	NUP50P3	1055
53371	NUP54	7243
54830	NUP62CL	2391
79902	NUP85	7843
4927	NUP88	7175
9688	NUP93	10218
4928	NUP98	12560
9818	NUPL1	13163
11097	NUPL2	11267
26471	NUPR1	1996
116150	NUS1	5834
729148	NUS1P1	2608
646208	NUS1P2	4273
11049	NUS1P3	986
100130167	NUS1P4	982
51203	NUSAP1	2898
10204	NUTF2	5157
326613	NUTF2P2	406
4931	NVL	5533
284434	NWD1	8519
56001	NXF2	7361
728343	NXF2B	6809
55999	NXF4	3614
55998	NXF5	2156
64359	NXN	6104
115861	NXNL1	3370
158046	NXNL2	2929
30010	NXPH1	4213
11249	NXPH2	2667
11248	NXPH3	6743
11247	NXPH4	2153
29107	NXT1	1570
55916	NXT2	3165
57523	NYNRIN	7956
60506	NYX	2988
220323	OAF	2596
4938	OAS1	7249
4939	OAS2	7327
4940	OAS3	11090
8638	OASL	2341
4942	OAT	5636
4947	OAZ2	8199
51686	OAZ3	4889
79991	OBFC1	6610
29991	OBP2A	754
29989	OBP2B	1063
84033	OBSCN	39553
23363	OBSL1	13408
729330	OC90	1782
4948	OCA2	4469
79629	OCEL1	2309
54940	OCIAD1	7268
132299	OCIAD2	3028
10896	OCLM	2302
100506658	OCLN	5247
654231	OCM	698
4951	OCM2	603
4952	OCRL	7073
54959	ODAM	1532
4953	ODC1	4880
4956	ODF1	1269
4957	ODF2	11089
57489	ODF2L	13344
113746	ODF3	3090
161753	ODF3L1	1195
284451	ODF3L2	1741
146852	ODF4	1155
266553	OFCC1	3570
386694	OFD1P10Y	622
23738	OFD1P17	183
386687	OFD1P3Y	207
386692	OFD1P8Y	622
386693	OFD1P9Y	622
4967	OGDH	9144
55753	OGDHL	7480
55239	OGFOD1	8260
11054	OGFR	6822
79627	OGFRL1	11655
4968	OGG1	6670
4969	OGN	4020
8473	OGT	10214
11339	OIP5	1236
170392	OIT3	2782
29789	OLA1	5688
55301	OLAH	2595
10439	OLFM1	6662
93145	OLFM2	2500
118427	OLFM3	5789
10562	OLFM4	3740
283298	OLFML1	4039
169611	OLFML2A	6860
25903	OLFML2B	3970
56944	OLFML3	3842
116448	OLIG1	2278
10215	OLIG2	3353
167826	OLIG3	2407
4973	OLR1	4138
115209	OMA1	5954
4958	OMD	3924
4974	OMG	5185
4975	OMP	499
3175	ONECUT1	4504
9480	ONECUT2	16235
390874	ONECUT3	1777
441161	OOEP	1489
4976	OPA1	8679
93377	OPALIN	5659
4978	OPCML	8999
4983	OPHN1	11789
26873	OPLAH	4727
5956	OPN1LW	1268
2652	OPN1MW	2004
728458	OPN1MW2	1289
611	OPN1SW	2052
221391	OPN5	5185
4985	OPRD1	1774
4986	OPRK1	5737
4987	OPRL1	3674
4988	OPRM1	8094
26254	OPTC	2070
10133	OPTN	8795
341276	OR10A2	1062
26496	OR10A3	1074
283297	OR10A4	998
144124	OR10A5	1067
390093	OR10A6	1029
121364	OR10A7	951
390091	OR10AB1P	1676
121275	OR10AD1	1998
282770	OR10AG1	1043
442194	OR10C1	1675
26541	OR10D1P	343
26497	OR10D3	1003
26534	OR10G2	1109
26533	OR10G3	942
390264	OR10G4	936
390265	OR10G7	936
219869	OR10G8	1045
219870	OR10G9	936
26539	OR10H1	1138
26538	OR10H2	1040
26532	OR10H3	951
126541	OR10H4	951
284433	OR10H5	1132
26476	OR10J1	1098
441911	OR10J3	2685
127385	OR10J5	1060
401973	OR10J6P	1223
391109	OR10K1	1073
391107	OR10K2	939
121130	OR10P1	1012
219960	OR10Q1	1038
343406	OR10R2	1008
391110	OR10R3P	2030
219873	OR10S1	1126
79514	OR10T1P	3499
128360	OR10T2	945
390201	OR10V1	930
81341	OR10W1	1469
128367	OR10X1	981
128368	OR10Z1	942
390439	OR11G2	1038
81061	OR11H1	981
440153	OR11H12	1091
390442	OR11H4	1083
122748	OR11H6	993
81110	OR11J2P	674
403226	OR11J5P	371
100288112	OR11J7P	1087
81109	OR11K1P	385
401742	OR11K2P	253
391189	OR11L1	1056
26529	OR12D2	2161
81797	OR12D3	1869
79290	OR13A1	2143
392376	OR13C2	1043
138803	OR13C3	1112
138804	OR13C4	957
138799	OR13C5	1144
138802	OR13C8	963
286362	OR13C9	957
286365	OR13D1	1107
138805	OR13F1	1094
441933	OR13G1	1047
347468	OR13H1	1088
392309	OR13J1	1100
284532	OR14A16	930
127066	OR14C36	939
401994	OR14I1	1212
442191	OR14J1	1117
8383	OR1A1	930
26189	OR1A2	949
347169	OR1B1	1020
26188	OR1C1	1327
4991	OR1D2	947
653166	OR1D4	590
8386	OR1D5	939
8387	OR1E1	1307
8388	OR1E2	983
4992	OR1F1	942
26184	OR1F2P	1261
8390	OR1G1	999
126370	OR1I1	1246
347168	OR1J1	1019
26219	OR1J4	942
392392	OR1K1	1031
26737	OR1L1	933
26735	OR1L3	1119
254973	OR1L4	936
392390	OR1L6	936
138881	OR1L8	1061
125963	OR1M1	1042
138883	OR1N1	936
138882	OR1N2	1108
219959	OR1S1	978
219958	OR1S2	978
346528	OR2A1	1202
346525	OR2A12	1047
135941	OR2A14	1012
442361	OR2A2	1051
392138	OR2A25	1014
79541	OR2A4	1861
402317	OR2A42	1202
393046	OR2A5	1018
441295	OR2A9P	11635
81392	OR2AE1	1073
144125	OR2AG1	1009
338755	OR2AG2	1204
391191	OR2AK2	1154
390224	OR2AT2P	420
341152	OR2AT4	1051
127623	OR2B11	1055
81697	OR2B2	1374
442184	OR2B3	1116
4993	OR2C1	1043
81472	OR2C3	4703
120776	OR2D2	1114
120775	OR2D3	1073
26211	OR2F1	1378
135948	OR2F2	1114
81470	OR2G2	954
81469	OR2G3	992
391211	OR2G6	1052
26716	OR2H1	4071
7932	OR2H2	1522
26707	OR2J2	1272
442186	OR2J3	1334
284521	OR2L13	2262
26247	OR2L1P	925
26246	OR2L2	1139
391192	OR2L3	1012
391190	OR2L8	1052
388762	OR2M1P	665
391194	OR2M2	1044
127062	OR2M3	1348
26245	OR2M4	936
127059	OR2M5	939
391196	OR2M7	1006
56656	OR2S2	1054
26696	OR2T1	1110
127069	OR2T10	1058
127077	OR2T11	1079
127064	OR2T12	963
401992	OR2T2	1063
403239	OR2T27	954
343563	OR2T29	1043
343173	OR2T3	1066
391195	OR2T33	1078
127068	OR2T34	1068
403244	OR2T35	1038
127074	OR2T4	1047
401993	OR2T5	1043
254879	OR2T6	927
343172	OR2T8	1228
285659	OR2V2	948
26692	OR2W1	1028
441932	OR2W5	1343
134083	OR2Y1	1058
284383	OR2Z1	1056
4994	OR3A1	948
4995	OR3A2	2377
8392	OR3A3	966
81328	OR4A15	1035
81327	OR4A16	1081
403253	OR4A47	1064
390134	OR4A4P	1056
81318	OR4A5	1097
119765	OR4B1	930
219429	OR4C11	1059
